trade_id,date,symbol,quantity,price,client_id
T096583,2025-01-26,META,940,383.0,C3922
T096584,2025-01-14,AMZN,-473,125.48,C1993
T096585,2025-02-26,GOOGL,-394,652.14,C2677
T096586,2025-01-15,MSFT,711,369.07,C2317
T096587,2025-03-07,NFLX,496,720.75,C2407
T096588,2025-01-16,AAPL,686,410.0,C4823
T096589,2025-02-06,GOOGL,732,67.95,C4338
T096590,2025-01-11,AAPL,167,243.38,C1472
T096591,2025-01-11,AMZN,814,121.67,C2073
T096592,2025-02-02,TSLA,874,299.05,C3569
T096593,2025-01-02,AAPL,575,667.02,C2425
T096594,2025-02-02,TSLA,614,551.94,C3963
T096595,2025-03-04,GOOGL,434,730.77,C2999
T096596,2025-01-03,AAPL,686,429.79,C1775
T096597,2025-03-25,GOOGL,910,112.84,C1947
T096598,2025-02-02,NFLX,514,573.55,C4602
T096599,2025-01-26,AMZN,-312,375.79,C0194
T096600,2025-02-03,AMZN,58,90.31,C3196
T096601,2025-03-19,META,547,614.17,C2338
T096602,2025-02-21,META,965,186.04,C0521
T096603,2025-03-07,AAPL,-56,725.71,C0638
T096604,2025-03-13,TSLA,-409,617.93,C1532
T096605,2025-01-27,GOOGL,81,715.31,C0899
T096606,2025-03-13,GOOGL,-329,109.6,C4132
T096607,2025-03-12,MSFT,-280,665.12,C4784
T096608,2025-03-16,GOOGL,270,136.19,C0493
T096609,2025-02-18,AAPL,603,387.36,C1427
T096610,2025-02-16,META,-153,636.33,C0473
T096611,2025-01-21,MSFT,547,354.44,C4587
T096612,2025-01-21,GOOGL,-29,499.83,C2090
T096613,2025-03-12,NFLX,733,387.48,C3437
T096614,2025-03-25,GOOGL,26,591.48,C3118
T096615,2025-03-02,AAPL,224,261.99,C2327
T096616,2025-01-14,GOOGL,886,568.29,C1275
T096617,2025-01-20,AAPL,990,499.4,C2800
T096618,2025-01-05,MSFT,790,482.11,C3298
T096619,2025-01-31,META,187,76.17,C0639
T096620,2025-03-03,META,409,469.84,C0762
T096621,2025-01-12,GOOGL,197,303.52,C4898
T096622,2025-02-25,MSFT,-16,80.89,C2770
T096623,2025-02-25,AMZN,364,69.88,C3838
T096624,2025-01-12,GOOGL,888,156.32,C1688
T096625,2025-03-07,META,-106,471.22,C2990
T096626,2025-01-26,NFLX,-145,282.11,C4127
T096627,2025-03-09,MSFT,33,138.98,C3268
T096628,2025-01-30,TSLA,70,279.21,C2729
T096629,2025-01-20,TSLA,209,584.16,C0773
T096630,2025-03-07,AAPL,196,646.4,C2243
T096631,2025-02-04,NFLX,806,710.0,C2306
T096632,2025-03-20,TSLA,-117,152.96,C1867
T096633,2025-02-20,MSFT,593,105.5,C3911
T096634,2025-01-14,NFLX,-330,572.9,C3422
T096635,2025-02-24,META,669,471.31,C2692
T096636,2025-02-05,GOOGL,850,722.26,C1215
T096637,2025-02-22,AAPL,-259,361.49,C4417
T096638,2025-02-23,META,-495,167.58,C0816
T096639,2025-03-04,NFLX,369,763.2,C2428
T096640,2025-02-27,AAPL,663,348.09,C0999
T096641,2025-01-27,META,-37,489.45,C4882
T096642,2025-01-02,AMZN,146,234.44,C4831
T096643,2025-03-26,AAPL,297,401.42,C4755
T096644,2025-03-19,AMZN,-175,196.99,C0142
T096645,2025-03-26,META,150,515.94,C3350
T096646,2025-01-23,TSLA,-260,762.2,C1237
T096647,2025-02-04,TSLA,433,347.15,C1446
T096648,2025-03-03,TSLA,368,732.69,C0596
T096649,2025-03-13,NFLX,776,696.91,C3176
T096650,2025-02-28,AAPL,2,642.69,C4140
T096651,2025-03-17,MSFT,-68,374.41,C0050
T096652,2025-03-05,NFLX,131,534.28,C0653
T096653,2025-02-10,AMZN,192,658.37,C1076
T096654,2025-02-02,AMZN,264,192.4,C3503
T096655,2025-01-09,AAPL,-275,157.38,C3750
T096656,2025-03-20,MSFT,192,304.59,C1220
T096657,2025-03-15,AAPL,-495,755.88,C0596
T096658,2025-02-18,AMZN,841,624.12,C3237
T096659,2025-01-02,MSFT,464,611.75,C2202
T096660,2025-01-03,TSLA,-7,349.91,C1151
T096661,2025-01-23,META,125,272.84,C4044
T096662,2025-03-15,TSLA,-430,383.96,C0278
T096663,2025-01-19,META,-396,470.7,C1763
T096664,2025-01-18,TSLA,685,583.18,C0939
T096665,2025-02-04,GOOGL,176,718.02,C3729
T096666,2025-02-23,GOOGL,-494,520.41,C1327
T096667,2025-03-01,TSLA,169,663.4,C4290
T096668,2025-01-09,AMZN,-25,341.46,C4771
T096669,2025-02-21,MSFT,-353,351.53,C2664
T096670,2025-02-19,AMZN,326,259.44,C0386
T096671,2025-01-12,NFLX,-373,294.24,C3027
T096672,2025-01-17,GOOGL,-198,205.44,C4607
T096673,2025-03-26,MSFT,-429,312.38,C0681
T096674,2025-02-18,META,-250,355.96,C0775
T096675,2025-02-17,MSFT,-152,683.95,C3004
T096676,2025-01-27,AAPL,850,747.05,C2366
T096677,2025-01-14,TSLA,-450,498.62,C3258
T096678,2025-02-24,AMZN,100,309.31,C1941
T096679,2025-01-13,MSFT,683,375.53,C3212
T096680,2025-01-03,META,411,484.51,C4111
T096681,2025-03-05,META,516,522.32,C2381
T096682,2025-03-29,MSFT,568,395.47,C2588
T096683,2025-03-13,NFLX,890,603.59,C0025
T096684,2025-01-23,AAPL,309,379.54,C2263
T096685,2025-03-21,TSLA,178,455.89,C3153
T096686,2025-03-14,TSLA,812,659.84,C1179
T096687,2025-02-08,GOOGL,177,660.3,C0756
T096688,2025-02-27,AMZN,-386,608.06,C1382
T096689,2025-01-18,NFLX,-66,742.34,C2873
T096690,2025-02-23,META,-81,221.22,C3537
T096691,2025-01-31,AMZN,574,73.45,C4886
T096692,2025-03-05,AAPL,413,392.43,C3586
T096693,2025-02-11,AAPL,321,80.01,C1586
T096694,2025-02-06,AAPL,238,735.5,C2340
T096695,2025-03-11,META,611,488.42,C3082
T096696,2025-03-19,META,-162,191.51,C1645
T096697,2025-03-29,TSLA,331,155.46,C3075
T096698,2025-02-11,MSFT,247,598.71,C4975
T096699,2025-03-24,MSFT,22,679.83,C4578
T096700,2025-01-29,MSFT,-397,53.85,C3595
T096701,2025-03-11,AMZN,237,587.43,C4744
T096702,2025-01-03,MSFT,474,124.84,C0896
T096703,2025-01-18,AMZN,-324,426.85,C0041
T096704,2025-03-26,GOOGL,118,727.53,C1542
T096705,2025-01-29,META,208,347.55,C4767
T096706,2025-02-21,GOOGL,935,110.99,C2673
T096707,2025-02-11,MSFT,-365,446.2,C1220
T096708,2025-02-21,META,-497,461.61,C0030
T096709,2025-02-05,GOOGL,-313,466.76,C4348
T096710,2025-01-08,META,-419,584.97,C0019
T096711,2025-03-21,META,285,656.18,C3421
T096712,2025-03-27,AAPL,480,646.39,C3203
T096713,2025-01-02,META,865,428.1,C4724
T096714,2025-02-20,GOOGL,993,281.21,C3451
T096715,2025-01-15,AAPL,204,225.15,C2168
T096716,2025-01-17,GOOGL,151,607.69,C0162
T096717,2025-01-13,NFLX,460,529.53,C1687
T096718,2025-02-23,MSFT,806,204.42,C1293
T096719,2025-01-25,MSFT,552,372.5,C0622
T096720,2025-03-15,AAPL,-425,782.95,C3293
T096721,2025-03-16,META,838,355.21,C2555
T096722,2025-02-02,GOOGL,-439,338.18,C4811
T096723,2025-03-19,NFLX,250,630.45,C1511
T096724,2025-01-22,AAPL,-51,681.13,C3122
T096725,2025-02-13,NFLX,500,349.24,C3579
T096726,2025-01-04,AAPL,-147,360.79,C4731
T096727,2025-01-26,TSLA,36,649.26,C0345
T096728,2025-01-01,TSLA,-292,528.14,C1108
T096729,2025-01-10,META,69,118.59,C4556
T096730,2025-01-02,AAPL,134,643.68,C2613
T096731,2025-01-29,NFLX,-473,216.57,C2209
T096732,2025-01-25,AMZN,76,592.4,C1167
T096733,2025-03-28,MSFT,249,144.93,C4619
T096734,2025-03-01,MSFT,-433,289.25,C1847
T096735,2025-03-30,META,327,772.3,C1385
T096736,2025-01-13,META,145,682.85,C3342
T096737,2025-02-09,META,824,402.12,C1839
T096738,2025-02-03,MSFT,164,204.31,C0411
T096739,2025-02-04,META,595,296.12,C0906
T096740,2025-03-20,META,798,530.48,C2154
T096741,2025-02-08,MSFT,-95,87.75,C0818
T096742,2025-02-11,NFLX,-244,570.83,C3957
T096743,2025-03-25,TSLA,-55,311.88,C1207
T096744,2025-03-27,TSLA,660,636.3,C2703
T096745,2025-01-25,NFLX,-102,667.81,C4738
T096746,2025-01-14,AAPL,-254,162.58,C0691
T096747,2025-03-24,AMZN,710,736.78,C1833
T096748,2025-03-27,META,221,284.46,C3483
T096749,2025-03-28,AAPL,-82,260.5,C4644
T096750,2025-01-01,AMZN,-488,389.23,C3735
T096751,2025-02-08,NFLX,787,773.11,C4754
T096752,2025-01-30,GOOGL,-241,276.7,C2402
T096753,2025-01-05,NFLX,467,402.13,C0801
T096754,2025-03-12,AMZN,766,423.37,C3254
T096755,2025-03-03,AMZN,405,105.39,C1667
T096756,2025-03-18,META,235,632.63,C1776
T096757,2025-01-31,MSFT,-5,88.78,C1350
T096758,2025-01-07,AMZN,622,709.71,C1558
T096759,2025-01-29,META,796,406.5,C4979
T096760,2025-02-20,AMZN,597,542.23,C2456
T096761,2025-03-30,AMZN,181,744.72,C3349
T096762,2025-03-18,MSFT,97,457.31,C2453
T096763,2025-03-20,MSFT,-295,625.52,C1570
T096764,2025-02-20,AAPL,592,743.67,C1505
T096765,2025-03-12,META,-282,566.84,C1780
T096766,2025-03-10,TSLA,333,555.51,C1232
T096767,2025-01-14,MSFT,130,495.01,C4102
T096768,2025-01-23,NFLX,-489,405.26,C3843
T096769,2025-03-21,TSLA,-22,716.26,C3696
T096770,2025-03-29,META,-25,137.99,C3104
T096771,2025-02-12,MSFT,813,65.45,C3486
T096772,2025-02-25,NFLX,-166,193.17,C4710
T096773,2025-01-21,META,-67,279.5,C4296
T096774,2025-01-30,NFLX,-323,235.66,C1116
T096775,2025-03-17,AAPL,-281,252.44,C3762
T096776,2025-02-09,AMZN,871,216.44,C1480
T096777,2025-01-22,GOOGL,-497,91.59,C4387
T096778,2025-01-02,META,265,164.87,C4738
T096779,2025-01-23,META,681,651.93,C0720
T096780,2025-03-28,MSFT,106,547.82,C2780
T096781,2025-03-27,AAPL,-482,774.2,C3337
T096782,2025-03-03,GOOGL,-450,62.47,C0086
T096783,2025-01-30,META,-386,507.31,C4466
T096784,2025-01-27,NFLX,-376,292.38,C0196
T096785,2025-03-16,META,793,673.01,C1045
T096786,2025-02-06,GOOGL,37,300.98,C4707
T096787,2025-03-11,AMZN,840,92.23,C2107
T096788,2025-01-16,AMZN,101,549.44,C3259
T096789,2025-01-20,META,966,459.14,C3363
T096790,2025-03-15,AMZN,410,413.35,C4162
T096791,2025-02-15,MSFT,-438,499.84,C3909
T096792,2025-03-15,AMZN,94,358.38,C0231
T096793,2025-01-25,AAPL,70,516.38,C2203
T096794,2025-02-28,AMZN,231,489.42,C2967
T096795,2025-03-27,MSFT,666,267.57,C3947
T096796,2025-02-01,META,512,339.43,C2888
T096797,2025-01-17,NFLX,649,78.93,C4135
T096798,2025-03-31,NFLX,-373,278.93,C2064
T096799,2025-03-21,MSFT,-25,730.54,C0570
T096800,2025-01-10,TSLA,521,607.85,C4682
T096801,2025-01-17,GOOGL,378,151.67,C1974
T096802,2025-01-02,META,180,439.49,C0802
T096803,2025-03-07,AMZN,602,120.27,C3650
T096804,2025-01-29,GOOGL,857,767.67,C3937
T096805,2025-01-04,MSFT,334,362.92,C1294
T096806,2025-01-30,AAPL,680,298.87,C2884
T096807,2025-03-02,AMZN,-52,114.16,C3589
T096808,2025-02-27,GOOGL,45,799.84,C4575
T096809,2025-03-17,META,793,623.39,C1251
T096810,2025-02-03,TSLA,373,54.67,C0179
T096811,2025-03-19,MSFT,261,316.94,C4279
T096812,2025-01-24,META,548,241.88,C2976
T096813,2025-03-29,META,322,583.79,C3849
T096814,2025-03-23,AAPL,747,409.75,C0359
T096815,2025-01-25,META,-482,502.97,C1155
T096816,2025-03-30,NFLX,956,652.02,C4306
T096817,2025-01-25,GOOGL,206,529.93,C2042
T096818,2025-01-30,AAPL,768,330.62,C0311
T096819,2025-02-24,META,253,793.16,C1860
T096820,2025-03-30,MSFT,-51,672.79,C1474
T096821,2025-01-24,AAPL,108,799.05,C1902
T096822,2025-02-08,AAPL,144,615.86,C2110
T096823,2025-03-18,TSLA,465,265.5,C2383
T096824,2025-01-02,GOOGL,597,485.56,C0654
T096825,2025-02-03,NFLX,901,245.81,C1000
T096826,2025-01-16,GOOGL,475,738.16,C0272
T096827,2025-02-17,NFLX,382,607.49,C0610
T096828,2025-01-24,GOOGL,295,443.3,C4413
T096829,2025-02-19,GOOGL,-339,133.88,C2678
T096830,2025-01-02,GOOGL,641,366.11,C2985
T096831,2025-02-08,MSFT,655,538.42,C2461
T096832,2025-03-22,NFLX,-249,675.88,C2975
T096833,2025-02-28,MSFT,180,485.87,C0036
T096834,2025-01-23,TSLA,25,122.02,C2802
T096835,2025-01-12,META,394,414.86,C3855
T096836,2025-03-18,AAPL,831,65.95,C2919
T096837,2025-03-10,MSFT,241,413.58,C4568
T096838,2025-01-15,META,769,777.02,C1298
T096839,2025-03-01,NFLX,708,134.97,C4034
T096840,2025-03-05,TSLA,385,105.44,C2389
T096841,2025-01-02,NFLX,462,62.83,C2340
T096842,2025-03-11,META,-285,103.29,C1701
T096843,2025-03-05,MSFT,-19,363.88,C4227
T096844,2025-02-05,NFLX,745,588.97,C0609
T096845,2025-03-28,TSLA,376,388.46,C1278
T096846,2025-01-13,META,-17,729.91,C0715
T096847,2025-01-02,META,346,270.28,C3352
T096848,2025-01-05,META,-163,101.85,C3149
T096849,2025-02-09,GOOGL,959,758.76,C2890
T096850,2025-03-21,AAPL,-339,566.68,C4411
T096851,2025-03-05,AMZN,173,623.16,C3819
T096852,2025-02-08,MSFT,19,764.68,C4056
T096853,2025-02-04,AAPL,-44,742.26,C4026
T096854,2025-02-26,AMZN,-56,90.64,C2042
T096855,2025-02-10,TSLA,-249,78.07,C3337
T096856,2025-02-14,AAPL,594,738.83,C4606
T096857,2025-02-03,META,118,289.75,C3111
T096858,2025-01-19,NFLX,33,695.62,C2466
T096859,2025-03-31,MSFT,385,398.63,C4105
T096860,2025-02-11,NFLX,850,137.31,C4053
T096861,2025-01-17,MSFT,-315,385.61,C1701
T096862,2025-02-04,MSFT,984,466.67,C1901
T096863,2025-03-17,GOOGL,-155,782.44,C3215
T096864,2025-02-04,MSFT,-380,540.28,C3486
T096865,2025-01-06,MSFT,112,185.17,C4792
T096866,2025-02-21,NFLX,-280,707.62,C0203
T096867,2025-03-15,NFLX,-489,194.36,C3174
T096868,2025-02-12,MSFT,70,515.12,C1102
T096869,2025-01-23,MSFT,931,737.91,C0812
T096870,2025-03-24,MSFT,-347,100.41,C2874
T096871,2025-02-12,META,183,418.93,C3845
T096872,2025-02-22,TSLA,414,88.25,C2300
T096873,2025-03-13,MSFT,821,776.3,C4715
T096874,2025-03-14,META,423,576.5,C2782
T096875,2025-03-08,META,458,407.31,C0703
T096876,2025-03-07,GOOGL,-390,774.14,C1723
T096877,2025-02-03,META,873,84.1,C2622
T096878,2025-02-04,META,154,356.91,C3176
T096879,2025-03-23,META,922,760.13,C3300
T096880,2025-01-27,MSFT,258,518.27,C1035
T096881,2025-01-27,TSLA,454,288.37,C2673
T096882,2025-03-05,GOOGL,257,344.77,C0308
T096883,2025-02-08,TSLA,520,708.97,C1119
T096884,2025-03-01,AMZN,928,93.03,C1644
T096885,2025-03-22,AAPL,-78,473.51,C0295
T096886,2025-03-14,NFLX,-335,747.59,C3432
T096887,2025-01-23,AMZN,905,254.16,C2330
T096888,2025-03-19,AMZN,-420,712.36,C2790
T096889,2025-01-11,NFLX,-34,399.29,C0164
T096890,2025-01-04,GOOGL,534,188.28,C1257
T096891,2025-02-20,NFLX,-159,689.11,C2178
T096892,2025-02-07,AAPL,717,492.16,C2364
T096893,2025-02-20,NFLX,519,469.65,C1769
T096894,2025-02-17,NFLX,517,465.1,C0892
T096895,2025-03-21,NFLX,-276,368.61,C2756
T096896,2025-02-05,AAPL,-395,211.14,C4916
T096897,2025-01-25,META,-186,152.14,C3486
T096898,2025-01-05,AMZN,591,295.25,C3397
T096899,2025-03-15,NFLX,342,581.89,C2898
T096900,2025-03-10,META,680,378.21,C1590
T096901,2025-03-23,AAPL,-270,389.26,C3529
T096902,2025-01-23,AMZN,909,739.81,C3393
T096903,2025-01-14,META,-161,142.27,C4757
T096904,2025-02-21,AAPL,327,580.71,C1990
T096905,2025-03-28,TSLA,-481,90.38,C4382
T096906,2025-02-17,NFLX,361,101.88,C1028
T096907,2025-02-26,TSLA,219,309.5,C3859
T096908,2025-02-02,AMZN,868,785.17,C1789
T096909,2025-02-07,NFLX,-411,666.27,C4563
T096910,2025-03-06,MSFT,457,340.55,C3208
T096911,2025-01-06,AMZN,759,656.63,C2859
T096912,2025-01-21,TSLA,420,592.35,C2576
T096913,2025-01-27,GOOGL,588,300.41,C2501
T096914,2025-03-10,MSFT,-27,552.08,C2593
T096915,2025-01-06,META,936,638.03,C1821
T096916,2025-02-09,AAPL,-460,727.15,C2585
T096917,2025-01-25,GOOGL,-171,786.89,C0237
T096918,2025-03-10,NFLX,-43,207.25,C0170
T096919,2025-03-03,GOOGL,-351,238.56,C0191
T096920,2025-03-20,AAPL,667,549.85,C2558
T096921,2025-02-15,AMZN,651,484.93,C0872
T096922,2025-02-17,NFLX,-116,123.56,C2592
T096923,2025-02-07,TSLA,-59,592.18,C1617
T096924,2025-03-02,MSFT,-8,193.09,C4508
T096925,2025-03-22,TSLA,699,535.98,C2759
T096926,2025-01-17,MSFT,10,190.68,C3443
T096927,2025-02-17,TSLA,-12,124.29,C1632
T096928,2025-02-02,META,-231,627.1,C3374
T096929,2025-01-18,TSLA,868,318.21,C2888
T096930,2025-02-05,AMZN,-303,590.95,C4153
T096931,2025-02-23,AMZN,-362,523.74,C2983
T096932,2025-01-03,AAPL,605,578.6,C2789
T096933,2025-03-30,GOOGL,255,702.28,C0515
T096934,2025-01-20,NFLX,-385,630.02,C3135
T096935,2025-01-31,META,943,110.36,C0633
T096936,2025-01-21,AMZN,317,201.82,C4790
T096937,2025-02-03,MSFT,65,426.26,C4882
T096938,2025-02-26,NFLX,399,515.1,C1809
T096939,2025-02-06,MSFT,890,770.96,C1188
T096940,2025-01-01,META,464,593.17,C0816
T096941,2025-02-26,TSLA,243,618.6,C4960
T096942,2025-02-24,META,43,435.24,C3650
T096943,2025-01-31,GOOGL,-91,172.18,C1915
T096944,2025-01-23,TSLA,573,290.48,C1047
T096945,2025-03-16,GOOGL,789,501.23,C3466
T096946,2025-02-17,TSLA,-330,791.37,C1979
T096947,2025-01-20,GOOGL,-382,478.56,C2799
T096948,2025-01-07,AMZN,-434,395.83,C0738
T096949,2025-01-02,AMZN,754,259.63,C1506
T096950,2025-02-09,AMZN,-451,222.01,C3415
T096951,2025-01-24,NFLX,863,525.61,C1366
T096952,2025-03-15,AMZN,683,99.34,C2110
T096953,2025-01-09,META,567,100.14,C4707
T096954,2025-02-12,NFLX,609,612.54,C0254
T096955,2025-02-20,AAPL,719,557.63,C2308
T096956,2025-03-26,MSFT,54,584.26,C3380
T096957,2025-03-19,AMZN,64,682.67,C4829
T096958,2025-02-19,AMZN,-210,633.77,C1773
T096959,2025-03-28,NFLX,961,376.62,C0917
T096960,2025-03-17,AAPL,-109,345.26,C3627
T096961,2025-01-22,MSFT,885,470.17,C3122
T096962,2025-01-10,TSLA,868,193.46,C2717
T096963,2025-03-23,MSFT,885,731.38,C1488
T096964,2025-03-29,GOOGL,907,499.83,C2991
T096965,2025-03-08,TSLA,952,70.51,C2513
T096966,2025-01-04,NFLX,-349,504.46,C4215
T096967,2025-01-30,TSLA,-368,695.03,C2323
T096968,2025-03-26,NFLX,641,704.61,C4265
T096969,2025-01-22,GOOGL,987,505.65,C3200
T096970,2025-03-14,AMZN,-68,622.73,C0956
T096971,2025-02-10,MSFT,696,475.65,C4583
T096972,2025-01-16,GOOGL,51,560.57,C3590
T096973,2025-02-25,MSFT,-282,463.79,C3725
T096974,2025-03-10,META,465,200.77,C1873
T096975,2025-01-14,TSLA,808,563.77,C4557
T096976,2025-02-21,TSLA,-262,657.42,C0521
T096977,2025-01-14,AMZN,-208,662.89,C2633
T096978,2025-02-16,META,49,764.48,C4555
T096979,2025-01-16,AMZN,901,540.93,C4969
T096980,2025-02-12,GOOGL,63,657.69,C3260
T096981,2025-03-09,MSFT,110,235.55,C3000
T096982,2025-02-06,META,365,288.66,C2812
T096983,2025-01-14,AMZN,189,143.32,C1406
T096984,2025-02-10,NFLX,-70,262.53,C4894
T096985,2025-03-28,MSFT,-232,159.33,C4477
T096986,2025-03-14,AAPL,637,653.95,C2111
T096987,2025-01-24,GOOGL,858,793.76,C1987
T096988,2025-03-16,NFLX,118,709.08,C4078
T096989,2025-01-19,META,11,460.24,C3666
T096990,2025-03-24,MSFT,-115,66.18,C2373
T096991,2025-01-12,AMZN,314,425.5,C0603
T096992,2025-02-16,NFLX,-294,592.3,C3168
T096993,2025-01-12,AMZN,-335,772.52,C2242
T096994,2025-01-03,META,-336,790.49,C3068
T096995,2025-01-30,MSFT,-311,123.81,C4857
T096996,2025-02-27,TSLA,672,359.13,C2323
T096997,2025-02-15,NFLX,575,336.85,C4671
T096998,2025-02-20,AAPL,569,464.63,C4552
T096999,2025-01-15,GOOGL,485,730.46,C1980
T097000,2025-02-12,MSFT,-221,147.89,C4113
T097001,2025-01-22,NFLX,405,523.31,C2686
T097002,2025-01-09,AMZN,-233,489.48,C4629
T097003,2025-02-08,NFLX,-382,230.58,C4024
T097004,2025-03-22,GOOGL,783,337.4,C2376
T097005,2025-03-09,MSFT,764,557.0,C3957
T097006,2025-02-26,AMZN,-433,473.0,C1396
T097007,2025-03-09,META,-66,363.21,C3365
T097008,2025-01-07,AAPL,-179,568.29,C1521
T097009,2025-01-02,NFLX,27,344.54,C0522
T097010,2025-02-23,META,161,577.02,C4682
T097011,2025-02-06,MSFT,-338,564.89,C1403
T097012,2025-03-15,MSFT,523,355.61,C3082
T097013,2025-03-23,GOOGL,234,107.0,C0791
T097014,2025-01-28,GOOGL,314,611.92,C3303
T097015,2025-02-28,AMZN,522,645.35,C4489
T097016,2025-02-15,TSLA,513,750.78,C0405
T097017,2025-03-04,AAPL,728,732.46,C3122
T097018,2025-02-04,AMZN,-399,724.06,C0754
T097019,2025-03-26,META,263,281.2,C1562
T097020,2025-02-27,META,794,504.79,C4667
T097021,2025-03-30,AMZN,-27,739.42,C2265
T097022,2025-01-13,GOOGL,440,581.23,C3935
T097023,2025-03-12,AMZN,-12,409.11,C4179
T097024,2025-01-06,NFLX,307,361.89,C2837
T097025,2025-03-25,NFLX,999,307.83,C4294
T097026,2025-02-14,NFLX,-341,467.04,C3731
T097027,2025-01-05,META,-18,668.6,C4955
T097028,2025-02-07,AAPL,-449,95.51,C2292
T097029,2025-02-13,MSFT,-284,162.26,C1993
T097030,2025-01-25,TSLA,570,688.77,C0817
T097031,2025-03-23,NFLX,592,182.16,C2058
T097032,2025-03-29,TSLA,688,619.81,C4093
T097033,2025-01-15,MSFT,758,194.34,C4688
T097034,2025-03-13,GOOGL,-332,758.91,C3634
T097035,2025-03-18,META,572,467.9,C2184
T097036,2025-02-08,NFLX,987,650.66,C4662
T097037,2025-02-17,NFLX,-247,177.71,C0305
T097038,2025-02-21,AMZN,509,194.48,C4209
T097039,2025-03-01,TSLA,533,707.13,C1349
T097040,2025-03-30,GOOGL,-123,758.32,C3927
T097041,2025-01-23,AMZN,383,667.9,C0170
T097042,2025-03-10,TSLA,480,511.92,C1013
T097043,2025-02-21,TSLA,548,682.25,C3009
T097044,2025-03-27,MSFT,769,448.33,C3242
T097045,2025-01-22,GOOGL,-287,66.41,C0518
T097046,2025-01-25,AAPL,826,120.21,C0832
T097047,2025-02-24,TSLA,822,776.98,C3304
T097048,2025-03-05,AMZN,381,734.55,C1135
T097049,2025-03-06,GOOGL,386,242.87,C2825
T097050,2025-01-04,NFLX,599,424.67,C4334
T097051,2025-02-21,META,-337,527.36,C2448
T097052,2025-02-01,META,798,476.33,C2717
T097053,2025-02-22,META,398,484.86,C1704
T097054,2025-01-26,TSLA,169,780.25,C0476
T097055,2025-03-20,META,215,162.48,C2084
T097056,2025-02-04,META,214,134.71,C3669
T097057,2025-01-14,AAPL,-120,737.34,C3671
T097058,2025-02-03,AAPL,-185,598.18,C4222
T097059,2025-03-01,TSLA,193,92.99,C2325
T097060,2025-01-25,MSFT,228,113.21,C0581
T097061,2025-02-23,META,854,746.84,C0090
T097062,2025-01-27,TSLA,670,369.36,C1177
T097063,2025-01-21,TSLA,-397,51.67,C2279
T097064,2025-02-17,NFLX,16,394.92,C1351
T097065,2025-02-04,META,340,722.69,C0637
T097066,2025-02-21,AMZN,123,433.18,C0044
T097067,2025-03-11,AMZN,154,279.85,C3754
T097068,2025-01-26,MSFT,177,773.19,C0507
T097069,2025-01-15,AMZN,661,535.41,C1481
T097070,2025-01-05,TSLA,-363,733.9,C0585
T097071,2025-03-31,MSFT,376,190.1,C0027
T097072,2025-02-02,AMZN,399,183.73,C2391
T097073,2025-01-25,AMZN,-458,583.01,C4924
T097074,2025-03-22,TSLA,-300,77.93,C2230
T097075,2025-02-21,NFLX,45,614.73,C1890
T097076,2025-02-13,MSFT,826,105.34,C3680
T097077,2025-01-20,AMZN,-235,352.91,C0203
T097078,2025-02-25,GOOGL,319,52.0,C1869
T097079,2025-03-07,TSLA,-477,373.77,C4088
T097080,2025-01-08,GOOGL,457,143.61,C4040
T097081,2025-03-24,AAPL,91,332.19,C0697
T097082,2025-03-05,NFLX,-101,285.82,C1236
T097083,2025-01-29,AMZN,178,495.27,C3414
T097084,2025-02-17,GOOGL,508,607.74,C3326
T097085,2025-01-19,AAPL,-364,717.04,C0912
T097086,2025-01-09,TSLA,403,523.17,C4880
T097087,2025-03-13,GOOGL,874,166.62,C3218
T097088,2025-01-15,MSFT,110,623.87,C4475
T097089,2025-03-09,NFLX,-70,659.54,C1929
T097090,2025-03-04,TSLA,971,293.66,C0023
T097091,2025-02-07,TSLA,115,358.14,C3529
T097092,2025-02-16,NFLX,-42,227.12,C1188
T097093,2025-01-13,META,692,517.22,C3319
T097094,2025-02-15,NFLX,468,235.55,C4466
T097095,2025-02-05,MSFT,880,316.29,C4115
T097096,2025-01-10,META,618,226.91,C4756
T097097,2025-02-24,TSLA,540,122.71,C0338
T097098,2025-01-23,META,-388,450.32,C2628
T097099,2025-01-23,AAPL,-204,341.53,C3014
T097100,2025-03-09,AMZN,-500,774.31,C3316
T097101,2025-02-13,TSLA,-454,550.56,C4446
T097102,2025-01-05,GOOGL,773,777.57,C1624
T097103,2025-01-04,TSLA,652,337.05,C2641
T097104,2025-01-30,MSFT,-300,183.68,C1098
T097105,2025-02-21,GOOGL,387,685.17,C1203
T097106,2025-01-13,MSFT,-46,386.78,C4369
T097107,2025-01-18,TSLA,379,657.66,C3712
T097108,2025-02-01,NFLX,717,592.67,C2059
T097109,2025-02-02,NFLX,739,181.43,C3195
T097110,2025-02-27,AAPL,-266,399.57,C4395
T097111,2025-03-03,GOOGL,-382,549.52,C3537
T097112,2025-03-12,TSLA,255,244.13,C0886
T097113,2025-01-14,TSLA,484,336.13,C0124
T097114,2025-01-14,MSFT,-70,159.36,C1521
T097115,2025-01-10,META,489,375.86,C3348
T097116,2025-02-28,TSLA,582,160.26,C0121
T097117,2025-02-08,AAPL,551,661.99,C4124
T097118,2025-02-15,META,-133,399.2,C4950
T097119,2025-01-18,GOOGL,-390,266.27,C2731
T097120,2025-01-19,TSLA,362,645.8,C4431
